dataset_accession,matrix_label,matrix_file,platform,gsm_sample_id,patient_id,matrix_sample_id,match_status
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826426,571276,571276,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826427,571995,571995,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826428,572016,572016,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826432,572793,572793,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826434,573605,573605,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826437,574091,574091,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826439,575457,575457,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826442,580541,580541,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826444,581180,581180,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826446,584561,584561,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826447,586091,586091,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826448,586207,586207,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826450,587604,587604,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826451,587691,587691,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826452,589502,589502,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826454,590299,590299,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826455,591079,591079,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826457,591810,591810,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826462,597873,597873,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826463,597907,597907,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826465,598835,598835,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826467,601489,601489,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826468,602451,602451,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826470,604199,604199,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826471,604326,604326,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826475,607843,607843,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826476,609151,609151,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826477,609642,609642,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826480,613961,613961,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826482,614434,614434,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826484,616994,616994,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826485,618240,618240,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826486,618717,618717,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826487,618860,618860,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826488,621179,621179,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826490,622315,622315,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826491,622688,622688,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826493,623569,623569,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826494,624777,624777,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826496,625854,625854,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826500,628788,628788,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826501,628823,628823,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826503,629371,629371,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826505,629606,629606-GPL20078,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826507,631299,631299,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826508,631337,631337,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826510,635632,635632,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826512,636424,636424,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826513,637051,637051,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826514,637566,637566,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826516,639663,639663,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826517,640043,640043,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826521,641697,641697,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826522,641977,641977,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826523,644186,644186,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826524,644609,644609,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826526,646600,646600,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826527,649198,649198,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826529,651145,651145,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826530,651401,651401,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826532,652480,652480,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826533,653325,653325,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826534,653927,653927,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826535,654021,654021,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826536,654064,654064,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826538,655128,655128,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826540,655795,655795,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826541,658541,658541,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826542,660534,660534,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826544,661730,661730,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826545,663144,663144,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826546,663197,663197,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826548,664111,664111,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826549,664658,664658,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826550,666147,666147,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826552,666715,666715,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826553,668752,668752,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826555,674897,674897,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826557,676365,676365,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826558,676630,676630,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826559,677910,677910,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826561,679787,679787,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826563,683173,683173,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826565,683457,683457,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826566,683896,683896,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826567,685182,685182,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826569,685795,685795,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826570,687288,687288,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826571,687733,687733,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826572,688291,688291,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826573,688955,688955,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826574,689076,689076,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826575,689188,689188,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826576,689452,689452,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826577,689480,689480,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826578,690089,690089,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826579,690410,690410,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826580,691753,691753,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826581,692885,692885,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826582,695521,695521,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826586,700549,700549,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826587,701790,701790,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826588,703401,703401,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826589,703455,703455,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826590,705381,705381,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826591,706169,706169,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826592,706418,706418,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826593,706639,706639,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826597,711476,711476,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826598,712276,712276,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826599,712785,712785,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826600,712917,712917,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826602,719713,719713,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826604,721099,721099,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826606,724293,724293,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826607,724384,724384,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826611,726940,726940,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826612,727255,727255,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826613,727804,727804,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826614,728149,728149,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826616,728287,728287,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826619,729732,729732,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826620,732137,732137,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826621,733276,733276,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826623,734997,734997,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826624,735673,735673,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826625,736721,736721,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826626,738041,738041,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826627,741535,741535,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826629,745633,745633,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826632,748583,748583,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826633,748611,748611,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826635,752372,752372,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826636,752469,752469,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826637,753109,753109,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826638,755914,755914,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826640,759418,759418,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826641,760011,760011,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826642,760901,760901,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826644,765773,765773,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826647,767081,767081,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826648,767934,767934,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826649,768214,768214,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826650,769972,769972,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826651,771151,771151,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826654,774840,774840,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826657,778527,778527,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826658,779739,779739,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826659,780272,780272,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826661,781642,781642,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826663,783427,783427,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826665,783764,783764,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826666,783771,783771,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826667,786003,786003,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826668,786480,786480,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826669,786753,786753,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826670,787415,787415,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826671,788149,788149,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826674,790397,790397,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826676,791321,791321,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826678,792181,792181,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826679,792412,792412,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826680,793155,793155,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826681,793684,793684,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826682,794128,794128,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826684,795996,795996,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826685,796558,796558,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826687,797499,797499,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826688,797639,797639,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826689,798604,798604,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826690,799149,799149,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826691,800447,800447,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826693,801641,801641,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826694,802105,802105,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826695,802308,802308,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826698,803677,803677,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826699,804233,804233,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826700,804979,804979,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826701,805136,805136,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826702,808714,808714,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826705,810965,810965,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826709,815493,815493,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826711,820348,820348,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826712,820807,820807,matched
GSE194040,GSE194040_GPL20078,GSE194040-GPL20078_series_matrix.txt.gz,GPL20078,GSM5826713,823618,823618,matched
